date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140506T000000,860000.0,4,2.0,3740.0,32417.0,2.0,0,0,3,3740,0,2000,,24507 NE 77th Pl,Redmond,WA 98053,USA
20140506T000000,136500.0,3,1.5,1420.0,8580.0,1.0,0,0,3,1420,0,1962,,32827 22nd Ave SW,Federal Way,WA 98023,USA
20140506T000000,313950.0,3,1.0,1510.0,6083.0,1.0,0,0,4,860,650,1940,,415 NE 94th St,Seattle,WA 98115,USA
20140506T000000,575000.0,3,1.75,2130.0,6500.0,1.0,0,2,3,1170,960,1954,,2214 W Halladay St,Seattle,WA 98199,USA
20140506T000000,1225000.0,4,2.25,3490.0,6906.0,2.0,0,0,4,2280,1210,1928,,2560 39th Ave W,Seattle,WA 98199,USA
20140506T000000,280000.0,3,1.75,1630.0,11800.0,1.0,0,0,4,1630,0,1971,,12525 458th Ave SE,North Bend,WA 98045,USA
20140506T000000,515000.0,3,2.5,1790.0,7167.0,2.0,0,0,3,1790,0,1989,,920 221st Ave NE,Sammamish,WA 98074,USA
20140506T000000,513000.0,4,2.5,2000.0,5684.0,2.0,0,0,3,2000,0,1996,,9041 NE 160th Pl,Kenmore,WA 98028,USA
20140506T000000,599000.0,4,2.25,2260.0,29930.0,2.0,0,0,4,1400,860,1977,,16022 SE 43rd St,Bellevue,WA 98006,USA
20140506T000000,685000.0,4,2.5,3030.0,7864.0,2.0,0,0,3,3030,0,1999,,24201 SE 1st Pl,Sammamish,WA 98074,USA
20140506T000000,365000.0,3,1.5,1310.0,8160.0,1.0,0,0,3,1310,0,1950,,13714 Ashworth Ave N,Seattle,WA 98133,USA
20140506T000000,762300.0,4,2.5,3880.0,14550.0,2.0,0,0,3,3880,0,1987,,22344 NE 31st St,Sammamish,WA 98074,USA
20140506T000000,1580000.0,4,3.25,3760.0,10920.0,1.5,0,0,5,2400,1360,1950,,5650 NE 55th St,Seattle,WA 98105,USA
20140506T000000,562000.0,5,2.25,3040.0,8111.0,2.0,0,0,3,3040,0,1984,,17649 NE 129th Pl,Redmond,WA 98052,USA
20140506T000000,530000.0,5,2.5,2910.0,9636.0,1.0,0,0,4,1690,1220,1964,,3250 165th Ave SE,Bellevue,WA 98008,USA
20140506T000000,525000.0,3,2.5,2970.0,11985.0,1.0,0,0,3,1770,1200,1995,,21603 NE 29th St,Sammamish,WA 98074,USA
20140506T000000,484000.0,2,1.75,1660.0,6000.0,1.0,0,0,3,1160,500,1942,,4711 University View Pl NE,Seattle,WA 98105,USA
20140506T000000,725126.0,4,2.5,3200.0,12369.0,2.0,0,0,3,3200,0,1998,,14707 SE 84th St,Newcastle,WA 98059,USA
20140506T000000,360000.0,4,2.0,2680.0,18768.0,1.0,0,0,5,2680,0,1965,,31607-31633 44th Ave S,Auburn,WA 98001,USA
20140506T000000,387000.0,3,1.0,1230.0,9568.0,1.0,0,0,5,1230,0,1962,,12116 SE 71st Pl,Newcastle,WA 98056,USA
20140506T000000,483500.0,4,2.5,2740.0,45732.0,2.0,0,0,3,2740,0,1995,,15418 216th Ave NE,Woodinville,WA 98077,USA
20140506T000000,655500.0,4,3.5,3380.0,8330.0,2.0,0,0,3,3380,0,2000,,1703 NW 200th Ln,Shoreline,WA 98177,USA
20140506T000000,345000.0,3,1.0,1110.0,6250.0,1.0,0,0,3,1110,0,1956,,3230 NE 95th St,Seattle,WA 98115,USA
20140506T000000,533000.0,5,2.75,1800.0,3780.0,1.5,0,0,3,1400,400,1926,,7434 Winona Ave N,Seattle,WA 98103,USA
20140506T000000,385000.0,3,1.75,1900.0,5520.0,1.0,0,0,3,1280,620,1982,,5215 32nd Ave S,Seattle,WA 98118,USA
20140506T000000,675000.0,2,1.0,930.0,36478.0,1.0,0,2,3,930,0,1951,,4206 SE Newport Way,Bellevue,WA 98006,USA
20140506T000000,197000.0,3,1.75,1690.0,7735.0,1.0,0,0,4,1060,630,1976,,30020 43rd Pl S,Auburn,WA 98001,USA
20140506T000000,485000.0,3,2.0,1420.0,4080.0,1.5,0,0,3,1420,0,1905,2013.0,720 N 80th St,Seattle,WA 98103,USA
20140506T000000,1870000.0,5,4.0,4510.0,15175.0,2.0,0,0,3,4510,0,1969,2002.0,8300 SE 82nd St,Mercer Island,WA 98040,USA
20140506T000000,295000.0,3,2.25,1980.0,8000.0,1.0,0,0,4,1560,420,1974,,31966 36th Ave SW,Federal Way,WA 98023,USA
20140506T000000,499000.0,2,1.75,1170.0,2400.0,1.0,0,0,4,740,430,1903,,2112 N 50th St,Seattle,WA 98103,USA
20140506T000000,1050000.0,3,2.5,2200.0,1970.0,2.0,0,0,3,1610,590,2008,,2516 Yale Ave E,Seattle,WA 98102,USA
20140506T000000,191000.0,3,1.5,800.0,8850.0,1.0,0,0,4,800,0,1959,,1003 SW 307th St,Federal Way,WA 98023,USA
20140506T000000,500000.0,3,2.5,1480.0,1171.0,3.0,0,0,3,1480,0,2006,,135 25th Ave E,Seattle,WA 98112,USA
20140506T000000,390000.0,5,3.75,2890.0,5000.0,1.0,0,0,3,1310,1580,2006,,3665 Renton Ave S,Seattle,WA 98144,USA
20140506T000000,979000.0,3,2.5,2690.0,4047.0,3.0,0,0,3,2690,0,2014,,7000 23rd Ave NW,Seattle,WA 98117,USA
20140506T000000,580000.0,4,3.25,3569.0,8327.0,2.0,0,0,3,3569,0,2013,,710 S 23rd St,Renton,WA 98055,USA
20140506T000000,369950.0,3,2.0,1270.0,1320.0,3.0,0,0,3,1270,0,2006,,8846 Midvale Ave N,Seattle,WA 98103,USA
20140506T000000,1800000.0,5,5.0,4490.0,10279.0,2.0,0,0,3,3930,560,2013,,1435 104th Ave SE,Bellevue,WA 98004,USA
20140506T000000,776000.0,4,2.5,3040.0,6425.0,2.0,0,0,3,3040,0,2008,,16775 NE 86th Ct,Redmond,WA 98052,USA
20140507T000000,519950.0,3,2.25,1170.0,1249.0,3.0,0,0,3,1170,0,2014,,1749 NW 60th St,Seattle,WA 98107,USA
20140507T000000,255000.0,5,2.25,2060.0,8632.0,1.0,0,0,3,1030,1030,1962,,105 SW 129th St,Burien,WA 98146,USA
20140507T000000,495000.0,3,1.0,990.0,6000.0,1.0,0,0,3,990,0,1943,,5628 NE 59th St,Seattle,WA 98105,USA
20140507T000000,510000.0,4,2.5,2430.0,5203.0,2.0,0,0,3,2430,0,2003,,1028 NE 153rd Ct,Shoreline,WA 98155,USA
20140507T000000,1150000.0,4,4.0,4460.0,103382.0,2.0,0,0,3,4460,0,2001,,25823 NE 30th Ct,Redmond,WA 98053,USA
20140507T000000,253000.0,3,1.75,1250.0,10122.0,1.0,0,0,3,1250,0,1994,,25502 Kanasket Dr,Black Diamond,WA 98010,USA
20140507T000000,503000.0,3,2.75,1540.0,6760.0,1.0,0,0,5,1210,330,1980,,9626 NE 129th Pl,Kirkland,WA 98034,USA
20140507T000000,275000.0,3,2.5,1600.0,7000.0,2.0,0,0,4,1600,0,1993,,21326 SE 277th Pl,Maple Valley,WA 98038,USA
20140507T000000,249000.0,3,1.0,1110.0,8423.0,1.0,0,0,3,1110,0,1952,,14613 6th Ave SW,Burien,WA 98166,USA
20140507T000000,310000.0,3,1.75,1840.0,10723.0,1.0,0,0,4,1220,620,1974,,19313 140th Pl SE,Renton,WA 98058,USA
20140507T000000,750000.0,3,2.75,2520.0,5401.0,1.0,0,0,4,1360,1160,1946,,2806 13th Ave W,Seattle,WA 98119,USA
20140507T000000,630000.0,3,2.5,2680.0,327135.0,2.0,0,0,3,2680,0,1995,,25339 SE 248th St,Ravensdale,WA 98051,USA
20140507T000000,599999.0,9,4.5,3830.0,6988.0,2.5,0,0,3,2450,1380,1938,,8809 Densmore Ave N,Seattle,WA 98103,USA
20140507T000000,758000.0,4,2.75,2410.0,9549.0,1.0,0,0,4,1780,630,1956,,10627 NE 45th St,Kirkland,WA 98033,USA
20140507T000000,248500.0,4,1.75,1720.0,10018.0,1.0,0,0,5,1720,0,1960,,16635 SE 268th St,Covington,WA 98042,USA
20140507T000000,310000.0,3,1.75,2070.0,37904.0,1.0,0,0,4,1420,650,1973,,19654 116th Ave SE,Kent,WA 98031,USA
20140507T000000,460000.0,3,2.0,1760.0,9055.0,2.0,0,0,4,1760,0,1985,,5003 159th Ct NE,Redmond,WA 98052,USA
20140507T000000,675000.0,3,1.75,1680.0,10500.0,1.0,0,0,4,1680,0,1959,,4 128th Ave SE,Bellevue,WA 98005,USA
20140507T000000,526000.0,2,2.0,1550.0,2400.0,1.5,0,0,4,1550,0,1900,,3845 Whitman Ave N,Seattle,WA 98103,USA
20140507T000000,560000.0,3,3.0,4120.0,60392.0,2.0,0,2,3,3180,940,1994,,32223 NE 88th St,Carnation,WA 98014,USA
20140507T000000,415000.0,4,3.0,1830.0,9548.0,2.0,0,0,3,1830,0,1991,,15204 88th Ave NE,Bothell,WA 98028,USA
20140507T000000,246000.0,3,1.0,1400.0,7410.0,1.0,0,0,3,1400,0,1944,,624 SW 137th St,Burien,WA 98166,USA
20140507T000000,314500.0,3,1.75,1870.0,12381.0,1.0,0,0,4,1870,0,1957,,29645 10th Pl S,Federal Way,WA 98003,USA
20140507T000000,3200000.0,7,4.5,6210.0,8856.0,2.5,0,2,5,4760,1450,1910,,1230 Warren Ave N,Seattle,WA 98109,USA
20140507T000000,420000.0,2,1.5,1040.0,3500.0,1.5,0,0,4,1040,0,1904,,1713 22nd Ave S,Seattle,WA 98144,USA
20140507T000000,535000.0,3,1.75,2720.0,149410.0,1.5,0,0,3,2720,0,1988,,33331 NE Lake Joy Rd,Carnation,WA 98014,USA
20140507T000000,350000.0,3,1.0,1010.0,9360.0,1.0,0,0,3,1010,0,1981,,9703 130th Ave NE,Kirkland,WA 98033,USA
20140507T000000,515000.0,3,1.75,1580.0,9147.0,1.0,0,1,4,1210,370,1967,,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
20140507T000000,749950.0,4,2.75,2600.0,6050.0,2.0,0,0,5,1960,640,1949,,4140 53rd Ave SW,Seattle,WA 98116,USA
20140507T000000,230000.0,3,2.5,1920.0,9180.0,2.0,0,0,3,1920,0,1988,,206 Oakesdale Ave SW,Renton,WA 98057,USA
20140507T000000,568000.0,3,2.0,2350.0,5080.0,1.5,0,0,3,1780,570,1929,,5531 Seward Park Ave S,Seattle,WA 98118,USA
20140507T000000,250000.0,1,1.0,1100.0,4373.0,1.0,0,0,2,820,280,1947,,232 SW 154th St,Burien,WA 98166,USA
20140507T000000,581000.0,4,2.0,2510.0,13695.0,1.0,0,0,4,1280,1230,1961,2001.0,11105 126th Ave NE,Kirkland,WA 98033,USA
20140507T000000,651000.0,3,2.5,3240.0,108366.0,2.0,0,0,4,3240,0,1991,,18611 SE 307th Ln,Kent,WA 98042,USA
20140507T000000,600000.0,3,2.5,2460.0,108900.0,1.0,0,0,4,1860,600,1977,,25525 SE 133rd St,Issaquah,WA 98027,USA
20140507T000000,500000.0,2,1.0,1010.0,3885.0,1.5,0,0,4,1010,0,1906,1990.0,331 22nd Ave E,Seattle,WA 98112,USA
20140507T000000,475000.0,2,1.0,820.0,2723.0,1.0,0,0,3,820,0,1921,,4602 Woodlawn Ave N,Seattle,WA 98103,USA
20140507T000000,352000.0,5,2.5,2420.0,8560.0,1.0,0,2,3,1620,800,1978,,3723 S Chicago St,Seattle,WA 98118,USA
20140507T000000,420000.0,3,2.25,1770.0,8165.0,2.0,0,0,3,1770,0,1977,,12921 79th Pl NE,Kirkland,WA 98034,USA
20140507T000000,428000.0,2,2.0,1350.0,3900.0,1.0,0,0,3,1350,0,2003,,232nd Way,Redmond,WA 98053,USA
20140507T000000,599000.0,3,1.75,1960.0,4788.0,1.0,0,0,4,1090,870,1920,,6253-6299 15th Ave NE,Seattle,WA 98115,USA
20140507T000000,492000.0,4,2.5,3305.0,16164.0,1.5,0,0,5,2245,1060,1922,1956.0,1718 N 175th St,Shoreline,WA 98133,USA
20140507T000000,630000.0,2,2.25,2550.0,5663.0,1.0,0,0,3,1720,830,2011,,1225 N 41st Pl,Renton,WA 98056,USA
20140507T000000,900000.0,5,3.75,4130.0,226076.0,2.0,0,0,3,3170,960,1985,,12809-12907 206th Ave NE,Woodinville,WA 98077,USA
20140507T000000,1110000.0,4,1.5,2310.0,13300.0,1.0,0,0,3,1890,420,1950,,9724 NE 14th St,Clyde Hill,WA 98004,USA
20140507T000000,575000.0,4,2.0,1650.0,5000.0,1.0,0,0,3,1650,0,1955,,6708 14th Ave NW,Seattle,WA 98117,USA
20140507T000000,705000.0,4,2.5,2650.0,4316.0,1.5,0,0,3,1520,1130,1905,2013.0,1902 45th Ave SW,Seattle,WA 98116,USA
20140507T000000,940000.0,4,2.25,1890.0,5940.0,1.0,0,1,3,1470,420,1963,,1234 22nd Ave E,Seattle,WA 98112,USA
20140507T000000,313000.0,3,1.75,2190.0,8000.0,1.0,0,0,4,2190,0,1967,,32631 39th Ave SW,Federal Way,WA 98023,USA
20140507T000000,618080.0,3,2.5,2030.0,6500.0,2.0,0,0,3,2030,0,1988,,4421-4564 186th Ave SE,Issaquah,WA 98027,USA
20140507T000000,640000.0,3,3.0,2270.0,5175.0,2.0,0,0,3,2130,140,2002,,1200 N 27th Pl,Renton,WA 98056,USA
20140507T000000,485000.0,3,2.0,1610.0,4160.0,1.0,0,0,4,1010,600,1917,,4313 SW Willow St,Seattle,WA 98136,USA
20140507T000000,300000.0,2,1.0,760.0,3001.0,1.0,0,0,3,760,0,1913,,1761 17th Ave S,Seattle,WA 98144,USA
20140507T000000,379500.0,2,1.0,1640.0,17335.0,1.0,0,0,3,840,800,1978,,3301-3389 289th Ave NE,Redmond,WA 98053,USA
20140507T000000,339950.0,3,2.25,1630.0,12295.0,2.0,0,0,4,1630,0,1985,,19501 135th Ave SE,Renton,WA 98058,USA
20140507T000000,1500000.0,6,2.5,3560.0,6480.0,2.5,0,0,4,3560,0,1914,,903 22nd Ave E,Seattle,WA 98112,USA
20140507T000000,1340000.0,3,3.0,2960.0,5500.0,2.0,0,2,3,2440,520,1937,1990.0,3529 W Howe St,Seattle,WA 98199,USA
20140507T000000,500000.0,3,2.5,1940.0,37565.0,1.0,0,0,4,1940,0,1987,,20821 SE 135th St,Issaquah,WA 98027,USA
20140507T000000,239900.0,3,2.0,1410.0,7566.0,1.0,0,0,3,1410,0,1985,,11907 SE 261st Pl,Kent,WA 98030,USA
20140507T000000,314950.0,3,1.0,1040.0,16986.0,1.0,0,0,4,1040,0,1968,,18227 SE 135th St,Renton,WA 98059,USA
20140507T000000,361280.0,2,1.0,820.0,6400.0,1.0,0,0,4,820,0,1944,,5902 37th Ave SW,Seattle,WA 98126,USA
20140507T000000,100000.0,2,1.0,910.0,22000.0,1.0,0,0,3,910,0,1956,,138 Seattle Blvd S,Algona,WA 98001,USA
20140507T000000,540000.0,7,5.75,3700.0,7647.0,2.0,0,1,3,3700,0,1948,1984.0,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA
20140507T000000,480500.0,4,2.5,2180.0,11200.0,1.0,0,0,4,2180,0,1968,,18911 NE 165th Pl,Woodinville,WA 98072,USA
20140507T000000,280000.0,3,2.5,1600.0,4271.0,2.0,0,0,3,1600,0,2000,,5146 S 303rd Pl,Auburn,WA 98001,USA
20140507T000000,440000.0,3,1.75,1500.0,6180.0,1.0,0,0,4,1060,440,1947,,3827 39th Ave S,Seattle,WA 98118,USA
20140507T000000,530000.0,3,1.0,1340.0,4284.0,1.0,0,0,3,1080,260,1910,,4703-4707 4th Ave NE,Seattle,WA 98105,USA
20140507T000000,560000.0,3,2.0,1860.0,13374.0,1.0,0,0,3,1860,0,1985,,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
20140507T000000,775000.0,3,2.0,2540.0,7200.0,1.5,0,3,4,1600,940,1905,,517 32nd Ave S,Seattle,WA 98144,USA
20140507T000000,160000.0,2,1.0,1040.0,13100.0,1.0,0,0,5,1040,0,1912,,733 1st Ave N,Kent,WA 98032,USA
20140507T000000,209950.0,3,1.5,1380.0,11130.0,1.0,0,0,3,1380,0,1960,,32016 8th Ave S,Federal Way,WA 98003,USA
20140507T000000,226500.0,3,1.75,1640.0,10762.0,1.0,0,0,3,1130,510,1988,,27000-27080 201st Ave SE,Covington,WA 98042,USA
20140507T000000,380000.0,5,1.75,3000.0,6000.0,1.0,0,0,5,1500,1500,1958,,8514 S 124th St,Seattle,WA 98178,USA
20140507T000000,409500.0,4,2.75,2140.0,13000.0,1.0,0,0,3,1320,820,1968,,19302 65th Pl NE,Kenmore,WA 98028,USA
20140507T000000,690000.0,3,2.0,1760.0,6428.0,1.0,0,0,4,980,780,1942,,2145 Condon Way W,Seattle,WA 98199,USA
20140507T000000,405000.0,3,2.25,1660.0,8307.0,1.0,0,0,4,1660,0,1961,,605 N 178th St,Shoreline,WA 98133,USA
20140507T000000,375000.0,3,2.5,1830.0,13042.0,2.0,0,0,3,1830,0,1990,,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
20140507T000000,794154.0,4,2.0,2210.0,8556.0,1.0,0,1,4,1210,1000,1954,,3235 30th Ave W,Seattle,WA 98199,USA
20140507T000000,185000.0,4,1.0,1490.0,6600.0,1.0,0,0,3,1490,0,1969,,13248 Occidental Ave S,Burien,WA 98168,USA
20140507T000000,245000.0,3,1.5,1260.0,1270.0,2.0,0,0,3,1040,220,2005,,11304 Corliss Ave N,Seattle,WA 98133,USA
20140507T000000,1532500.0,5,4.5,4270.0,8076.0,2.0,0,0,3,3400,870,2007,,11017 101st Pl NE,Kirkland,WA 98033,USA
20140507T000000,1040000.0,4,3.5,3900.0,8391.0,2.0,0,0,3,3900,0,2006,,10908 101st Pl NE,Kirkland,WA 98033,USA
20140507T000000,425000.0,2,2.5,1150.0,1027.0,3.0,0,0,3,1150,0,2008,,3631 Greenwood Ave N,Seattle,WA 98103,USA
20140507T000000,495000.0,4,2.75,2656.0,21195.0,2.0,0,0,3,2656,0,2014,,31898 50th Pl S,Auburn,WA 98001,USA
20140507T000000,365000.0,5,2.75,2410.0,5003.0,1.0,0,0,3,1410,1000,2008,,7956 46th Ave S,Seattle,WA 98118,USA
20140507T000000,417250.0,3,2.25,1606.0,1452.0,3.0,0,0,3,1606,0,2009,,12303 Sand Point Way NE,Seattle,WA 98125,USA
20140507T000000,339950.0,2,1.0,820.0,681.0,3.0,0,0,3,820,0,2006,,513 N 46th St,Seattle,WA 98103,USA
20140508T000000,615000.0,2,1.0,1540.0,6872.0,1.0,0,0,4,820,720,1946,,2814 13th Ave W,Seattle,WA 98119,USA
20140508T000000,403000.0,3,2.75,2090.0,8354.0,2.0,0,0,3,2090,0,2012,,27930 NE 147th Pl,Duvall,WA 98019,USA
20140508T000000,980000.0,5,2.5,3160.0,11470.0,1.0,0,0,4,1780,1380,1971,,7401 92nd Pl SE,Mercer Island,WA 98040,USA
20140508T000000,258000.0,4,1.75,1730.0,8320.0,1.0,0,0,3,1230,500,1977,,30633 21st Ave SW,Federal Way,WA 98023,USA
20140508T000000,533000.0,3,1.0,1670.0,4080.0,1.0,0,0,3,1170,500,1967,,544 NE 84th St,Seattle,WA 98115,USA
20140508T000000,537500.0,4,2.5,2550.0,4630.0,2.0,0,0,3,2550,0,2005,,1825 251st Pl SE,Sammamish,WA 98075,USA
20140508T000000,830000.0,5,3.0,3040.0,9601.0,1.0,0,0,5,1970,1070,1968,,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
20140508T000000,712000.0,3,1.0,1250.0,4620.0,1.5,0,0,4,1150,100,1900,,3612 Interlake Ave N,Seattle,WA 98103,USA
20140508T000000,262000.0,4,2.5,2020.0,6236.0,2.0,0,0,3,2020,0,2002,,434 Pullman Ave,Algona,WA 98001,USA
20140508T000000,753888.0,4,2.5,2660.0,5500.0,2.0,0,2,3,2660,0,2003,,1669 28th Ave NE,Issaquah,WA 98029,USA
20140508T000000,134000.0,2,1.5,980.0,5000.0,2.0,0,0,3,980,0,1922,2003.0,235 Thelma St,Skykomish,WA 98288,USA
20140508T000000,402000.0,3,2.5,1960.0,8000.0,1.0,0,0,4,1290,670,1977,,12207 NE 139th Pl,Kirkland,WA 98034,USA
20140508T000000,205000.0,2,1.0,720.0,5040.0,1.0,0,0,3,720,0,1955,,8448 Delridge Way SW,Seattle,WA 98106,USA
20140508T000000,553650.0,2,2.5,1360.0,1349.0,2.0,0,0,3,1050,310,1997,,624 Lake Washington Blvd E,Seattle,WA 98112,USA
20140508T000000,559950.0,2,2.0,1870.0,4950.0,1.0,0,0,3,1870,0,2006,,23733 NE Salal Pl,Redmond,WA 98053,USA
20140508T000000,260000.0,4,1.5,2130.0,8800.0,1.0,0,0,3,1100,1030,1962,,24345 35th Pl S,Kent,WA 98032,USA
20140508T000000,270000.0,4,2.5,1810.0,6509.0,2.0,0,0,3,1810,0,1994,,14816 SE 278th St,Kent,WA 98042,USA
20140508T000000,295000.0,2,1.75,2200.0,89298.0,1.0,0,0,3,1100,1100,1973,,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA
20140508T000000,719000.0,3,2.5,1690.0,4500.0,1.5,0,1,4,1690,0,1928,,4022 SW Walker St,Seattle,WA 98116,USA
20140508T000000,266000.0,3,2.5,1940.0,8547.0,1.0,0,0,3,1460,480,1989,,28123 123rd Pl SE,Kent,WA 98030,USA
20140508T000000,325900.0,4,2.5,2320.0,6270.0,2.0,0,0,3,2320,0,2004,,15020 SE 281st St,Kent,WA 98042,USA
20140508T000000,647500.0,4,1.75,2060.0,26036.0,1.0,0,0,4,1160,900,1947,,17622 12th Ave SW,Normandy Park,WA 98166,USA
20140508T000000,1039000.0,4,1.0,3410.0,5000.0,2.0,0,0,5,2190,1220,1910,,2509 33rd Ave S,Seattle,WA 98144,USA
20140508T000000,569000.0,4,2.25,2250.0,41688.0,2.0,0,0,3,2250,0,1980,,7304 217th Pl NE,Redmond,WA 98053,USA
20140508T000000,246000.0,3,1.75,1390.0,7399.0,1.0,0,0,4,1390,0,1975,,11921 SE 205th St,Kent,WA 98031,USA
20140508T000000,515000.0,2,1.0,1060.0,4960.0,1.0,0,0,3,1060,0,1926,,8230 Corliss Ave N,Seattle,WA 98103,USA
20140508T000000,207000.0,3,1.0,1490.0,8995.0,1.0,0,0,4,1490,0,1954,,12612 23rd Ave S,Seattle,WA 98168,USA
20140508T000000,780000.0,4,1.75,2480.0,9195.0,1.0,0,0,3,1390,1090,1950,,3002 109th Ave SE,Bellevue,WA 98004,USA
20140508T000000,489990.0,5,2.25,2440.0,20828.0,1.5,0,0,4,2440,0,1975,,13711 SE 251 Pl,Kent,WA 98042,USA
20140508T000000,335000.0,3,1.5,2240.0,87625.0,1.5,0,0,2,1480,760,1980,,18748 SE 330th St,Auburn,WA 98092,USA
20140508T000000,295000.0,3,2.5,1920.0,7229.0,2.0,0,0,3,1920,0,1993,,1914 S 375th St,Federal Way,WA 98003,USA
20140508T000000,385000.0,3,1.75,1890.0,9920.0,1.0,0,0,3,1230,660,1944,,14317 22nd Ave NE,Seattle,WA 98125,USA
20140508T000000,350000.0,4,1.75,2250.0,13515.0,1.0,0,0,4,2150,100,1940,,468 Scenic Way,Kent,WA 98030,USA
20140508T000000,235000.0,2,1.0,1270.0,3008.0,1.0,0,0,4,650,620,1923,,4305 S Webster St,Seattle,WA 98118,USA
20140508T000000,358000.0,2,1.5,960.0,1808.0,2.0,0,0,3,960,0,1993,,1816 26th Ave,Seattle,WA 98122,USA
20140508T000000,716500.0,4,2.5,3290.0,6465.0,2.0,0,0,3,3290,0,2002,,1031 272nd Pl SE,Sammamish,WA 98075,USA
20140508T000000,228000.0,4,1.75,2000.0,6120.0,1.0,0,0,3,1100,900,1965,,5933 S Eastwood Dr,Seattle,WA 98178,USA
20140508T000000,405000.0,2,1.0,1020.0,8155.0,1.0,0,0,4,1020,0,1948,,13221 3rd Ave NW,Seattle,WA 98177,USA
20140508T000000,538000.0,4,1.75,1840.0,9600.0,1.0,0,0,3,1220,620,1967,,5524 161st Pl NE,Redmond,WA 98052,USA
20140508T000000,530000.0,3,1.75,1980.0,6760.0,1.0,0,0,4,1980,0,1973,,3220 170th Ave NE,Bellevue,WA 98008,USA
20140508T000000,1750000.0,6,3.0,3510.0,5760.0,2.5,0,0,4,3510,0,1906,,806 15th Ave E,Seattle,WA 98112,USA
20140508T000000,636000.0,2,1.75,1230.0,3600.0,1.5,0,0,5,1230,0,1925,,2561 3rd Ave W,Seattle,WA 98119,USA
20140508T000000,535000.0,4,2.5,2280.0,65836.0,2.0,0,0,3,2280,0,2004,,13812 196th Ave NE,Woodinville,WA 98077,USA
20140508T000000,1500000.0,3,1.75,2430.0,12757.0,1.0,0,2,4,1340,1090,1952,,9842 Vineyard Crest,Bellevue,WA 98004,USA
20140508T000000,868500.0,3,2.5,2920.0,3942.0,3.0,0,0,3,2920,0,2008,,1012 N 42nd Pl,Renton,WA 98056,USA
20140508T000000,530000.0,4,2.75,2280.0,2850.0,1.5,0,0,4,1540,740,1930,,8013 20th Ave NE,Seattle,WA 98115,USA
20140508T000000,450000.0,3,2.0,1510.0,43560.0,1.0,0,0,3,1510,0,1954,,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
20140508T000000,230000.0,3,1.75,950.0,6000.0,1.0,0,0,3,790,160,1939,,1237 S Sullivan St,Seattle,WA 98108,USA
20140508T000000,229000.0,3,2.5,1190.0,3000.0,2.0,0,0,3,1190,0,2002,,12227 47th Ave S,Tukwila,WA 98178,USA
20140508T000000,437000.0,3,1.75,1310.0,9282.0,1.0,0,0,4,1310,0,1976,,17128 NE 92nd St,Redmond,WA 98052,USA
20140508T000000,1307000.0,5,3.25,2800.0,3200.0,1.5,0,0,5,1910,890,1932,2002.0,365 Halladay St,Seattle,WA 98109,USA
20140508T000000,595000.0,3,2.5,1750.0,3354.0,2.0,0,0,4,1750,0,1991,,10621 NE 107th Pl,Kirkland,WA 98033,USA
20140508T000000,660000.0,3,1.75,1320.0,5750.0,1.5,0,0,5,1320,0,1918,,2121 46th Ave SW,Seattle,WA 98116,USA
20140508T000000,347500.0,4,2.5,2460.0,7350.0,2.0,0,0,3,2460,0,1989,,32817 10th Pl SW,Federal Way,WA 98023,USA
20140508T000000,297950.0,3,2.0,1240.0,10800.0,1.0,0,0,3,1240,0,1967,2010.0,17109 139th Pl SE,Renton,WA 98058,USA
20140508T000000,245000.0,3,1.5,1260.0,7964.0,1.0,0,0,4,1260,0,1955,,168 S 192nd Pl,Des Moines,WA 98148,USA
20140508T000000,543200.0,6,2.25,2820.0,15600.0,1.5,0,2,5,1970,850,1940,,15451 22nd Ave SW,Burien,WA 98166,USA
20140508T000000,1250000.0,4,3.25,3820.0,24166.0,2.0,0,1,4,3310,510,1990,,8565 E Mercer Way,Mercer Island,WA 98040,USA
20140508T000000,413450.0,3,2.5,1540.0,1614.0,3.0,0,0,3,1470,70,2008,,9202A Interlake Ave N,Seattle,WA 98103,USA
20140508T000000,330000.0,2,2.0,1550.0,435600.0,1.5,0,0,2,1550,0,1972,,36521 SE 94th St,Snoqualmie,WA 98065,USA
20140508T000000,424500.0,3,1.75,1460.0,7700.0,1.0,0,0,3,1460,0,1979,,15917 NE 109th Way,Redmond,WA 98052,USA
20140508T000000,230000.0,3,1.0,1390.0,16000.0,1.0,0,0,4,1390,0,1960,,322 9th Ave N,Algona,WA 98001,USA
20140508T000000,930000.0,3,3.25,2640.0,4080.0,2.0,0,0,3,1840,800,1912,2000.0,4714 Thackeray Pl NE,Seattle,WA 98105,USA
20140508T000000,349000.0,3,1.75,1590.0,9620.0,1.0,0,0,3,1590,0,1988,,4924 SE 2nd Pl,Renton,WA 98059,USA
